The 0th point (254, 200) image frame is (0.66875, 0.0853235, 0.00148418) is robot base frame.
The 1th point (253, 201) image frame is (0.667794, 0.0862932, 0.00147391) is robot base frame.
The 2th point (245, 201) image frame is (0.667849, 0.0939946, 0.00154277) is robot base frame.
The 3th point (245, 326) image frame is (0.547533, 0.0948745, -0.000817439) is robot base frame.
The 4th point (246, 326) image frame is (0.547526, 0.0939118, -0.000826047) is robot base frame.
The 5th point (247, 325) image frame is (0.548482, 0.0929421, -0.000815772) is robot base frame.
The 6th point (286, 325) image frame is (0.548214, 0.0553977, -0.00115146) is robot base frame.
The 7th point (287, 324) image frame is (0.549169, 0.054428, -0.00114118) is robot base frame.
The 8th point (287, 323) image frame is (0.550132, 0.054421, -0.0011223) is robot base frame.
The 9th point (288, 322) image frame is (0.551087, 0.0534512, -0.00111203) is robot base frame.
The 10th point (288, 321) image frame is (0.55205, 0.0534442, -0.00109315) is robot base frame.
The 11th point (289, 320) image frame is (0.553006, 0.0524745, -0.00108287) is robot base frame.
The 12th point (289, 319) image frame is (0.553968, 0.0524674, -0.00106399) is robot base frame.
The 13th point (290, 318) image frame is (0.554924, 0.0514977, -0.00105372) is robot base frame.
The 14th point (290, 317) image frame is (0.555886, 0.0514907, -0.00103483) is robot base frame.
The 15th point (291, 316) image frame is (0.556842, 0.050521, -0.00102456) is robot base frame.
The 16th point (291, 315) image frame is (0.557805, 0.0505139, -0.00100568) is robot base frame.
The 17th point (292, 314) image frame is (0.55876, 0.0495442, -0.000995403) is robot base frame.
The 18th point (292, 313) image frame is (0.559723, 0.0495372, -0.000976522) is robot base frame.
The 19th point (293, 312) image frame is (0.560678, 0.0485675, -0.000966247) is robot base frame.
The 20th point (293, 311) image frame is (0.561641, 0.0485604, -0.000947366) is robot base frame.
The 21th point (294, 310) image frame is (0.562597, 0.0475907, -0.000937091) is robot base frame.
The 22th point (294, 292) image frame is (0.579922, 0.047464, -0.000597222) is robot base frame.
The 23th point (293, 291) image frame is (0.580892, 0.0484196, -0.000569733) is robot base frame.
The 24th point (293, 210) image frame is (0.658856, 0.0478494, 0.000959682) is robot base frame.
The 25th point (292, 209) image frame is (0.659826, 0.0488051, 0.000987171) is robot base frame.
The 26th point (292, 208) image frame is (0.660788, 0.048798, 0.00100605) is robot base frame.
The 27th point (288, 204) image frame is (0.664666, 0.0526206, 0.00111601) is robot base frame.
The 28th point (288, 203) image frame is (0.665628, 0.0526136, 0.00113489) is robot base frame.
The 29th point (285, 200) image frame is (0.668537, 0.0554805, 0.00121736) is robot base frame.
The 0th point (245, 200) image frame is (0.668809, 0.0939886, 0.00156172) is robot base frame.
The 1th point (245, 325) image frame is (0.548493, 0.0948684, -0.000798528) is robot base frame.
The 2th point (286, 325) image frame is (0.548211, 0.0553986, -0.00115145) is robot base frame.
The 3th point (287, 324) image frame is (0.549167, 0.0544289, -0.00114118) is robot base frame.
The 4th point (287, 323) image frame is (0.550129, 0.0544219, -0.0011223) is robot base frame.
The 5th point (288, 322) image frame is (0.551085, 0.0534522, -0.00111202) is robot base frame.
The 6th point (288, 321) image frame is (0.552047, 0.0534451, -0.00109314) is robot base frame.
The 7th point (289, 320) image frame is (0.553003, 0.0524754, -0.00108287) is robot base frame.
The 8th point (289, 319) image frame is (0.553966, 0.0524683, -0.00106399) is robot base frame.
The 9th point (290, 318) image frame is (0.554921, 0.0514986, -0.00105371) is robot base frame.
The 10th point (290, 317) image frame is (0.555884, 0.0514916, -0.00103483) is robot base frame.
The 11th point (291, 316) image frame is (0.556839, 0.0505219, -0.00102456) is robot base frame.
The 12th point (291, 315) image frame is (0.557802, 0.0505148, -0.00100567) is robot base frame.
The 13th point (292, 314) image frame is (0.558758, 0.0495451, -0.0009954) is robot base frame.
The 14th point (292, 313) image frame is (0.55972, 0.0495381, -0.000976518) is robot base frame.
The 15th point (293, 312) image frame is (0.560676, 0.0485684, -0.000966245) is robot base frame.
The 16th point (293, 311) image frame is (0.561638, 0.0485613, -0.000947363) is robot base frame.
The 17th point (294, 310) image frame is (0.562594, 0.0475916, -0.000937088) is robot base frame.
The 18th point (294, 281) image frame is (0.590507, 0.0473875, -0.000389512) is robot base frame.
The 19th point (293, 280) image frame is (0.591477, 0.0483431, -0.000362021) is robot base frame.
The 20th point (293, 209) image frame is (0.659816, 0.0478434, 0.000978598) is robot base frame.
The 21th point (289, 205) image frame is (0.663694, 0.0516659, 0.00108856) is robot base frame.
The 22th point (289, 204) image frame is (0.664657, 0.0516589, 0.00110744) is robot base frame.
The 23th point (285, 200) image frame is (0.668534, 0.0554815, 0.0012174) is robot base frame.
